"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PPGIJJGB_00946",231.141581320036,-2.69135871180425,0.173175744564624,-15.5411990205125,1.82536028734731e-54,3.51738991022751e-53
"PPGIJJGB_00947",428.576563067018,-0.324945075976108,0.138184247908949,-2.35153485938729,0.0186961377000999,0.0433374907357964
"PPGIJJGB_00948",351.927259318733,0.229327368385261,0.1352447906073,1.69564659278553,0.0899528284045375,0.161995504058883
"PPGIJJGB_00949",887.193389221596,0.221649990210794,0.0774582263806689,2.86154228630919,0.00421585260207472,0.0114209405454738
"PPGIJJGB_00950",688.087076826794,-0.694565047016407,0.0876536816167258,-7.92396889902994,2.30047185714108e-15,1.33277010076461e-14
"PPGIJJGB_00951",661.499750359682,0.237757515112906,0.100683753544338,2.36142879802555,0.018204667403732,0.0423755703431408
"PPGIJJGB_00952",1156.45858072328,-0.0572680293611649,0.076187246348577,-0.751674750116947,0.452246678530207,0.584888946725306
"PPGIJJGB_00953",600.893189389267,0.317059443167988,0.105720162542475,2.99904422716532,0.00270827989972668,0.00764528440483353
"PPGIJJGB_00954",208.896159057918,0.300214282333842,0.165670888883252,1.81211246198723,0.0699688211974169,0.131454775560386
"PPGIJJGB_00955",247.138677169501,-0.564250370709518,0.140655507210727,-4.01157680846559,6.0314547045977e-05,0.000214882694941937
"PPGIJJGB_00956",506.100923102792,0.320315845804529,0.116874197424367,2.74068915862987,0.00613104796078785,0.0160130551556453
"PPGIJJGB_00957",475.35370892059,0.173080527224993,0.107661196548518,1.60764075427114,0.107913881058542,0.188911497947846
"PPGIJJGB_00958",290.414326718046,0.0789758008950036,0.13624474563593,0.579661259789355,0.56214307304464,0.685208498276635
"PPGIJJGB_00959",1492.96683528712,0.0668064327788513,0.062235971319717,1.07343761754203,0.283074814054211,0.40733362853515
"PPGIJJGB_00960",226.570078963102,-0.125333399629455,0.158239691435979,-0.792047800978953,0.428332804756042,0.561648222094313
"PPGIJJGB_00961",556.471472704995,0.0203254621778761,0.098838617069078,0.205642923592007,0.83706984586235,0.89524458418483
"PPGIJJGB_00962",492.940531662542,-1.36255497419036,0.122199145160954,-11.1502823722349,7.13794915139761e-29,7.7348143371624e-28
"PPGIJJGB_00963",317.597424022109,0.147290996217951,0.126569192582269,1.16371917378088,0.244537836537522,0.36256300178464
"PPGIJJGB_00964",2.20271372192626,0.485031167754728,1.26717936147289,0.38276441560014,0.701894448052738,0.794990082742074
"PPGIJJGB_00965",15.7529366501121,-1.16526565943253,0.584768579762515,-1.99269540081269,0.0462948113155192,0.0933045823153156
"PPGIJJGB_00966",893.233044289494,0.0372663123275717,0.0797537052770466,0.467267473004757,0.640308524988233,0.748377474353336
"PPGIJJGB_00967",440.683626249435,-0.855341188125472,0.105127383610404,-8.13623585739862,4.07757080803724e-16,2.4127895622458e-15
"PPGIJJGB_00968",5.73848326161147,0.576740118687607,0.848734450951308,0.679529525449527,0.496802406365243,0.628375646407179
"PPGIJJGB_00969",547.61565262457,0.0715659538238789,0.104215167388916,0.686713418180339,0.492263339625177,0.624059245199881
"PPGIJJGB_00970",533.900411160127,-8.5749170229445,0.517229129519516,-16.5785655400156,9.95774115074337e-62,2.21772405930124e-60
"PPGIJJGB_00971",27.2330934972241,-8.11763792911271,1.23219871822718,-6.58792921063247,4.46003187111108e-11,2.19631791697381e-10
"PPGIJJGB_00972",37.555742714907,-0.668633635099667,0.347393387793795,-1.9247160671249,0.0542648893048335,0.106984870729102
"PPGIJJGB_00973",15.0550810905574,0.0696661151193419,0.564572396993133,0.123396247302167,0.901793328583559,0.937103876267839
"PPGIJJGB_00974",1222.49403559126,-2.17597778081998,0.088024539636618,-24.7201267942193,6.49877882091989e-135,5.76051754686339e-133
"PPGIJJGB_00975",109.217178489092,-2.65327614732727,0.251592369319424,-10.545932511803,5.30440060687712e-26,5.29484312830617e-25
"PPGIJJGB_00976",386.972565586403,-0.675594810066296,0.133757107399132,-5.05090774765573,4.39715409187829e-07,1.82816012525371e-06
"PPGIJJGB_00977",1289.35447656266,-0.0409325932153457,0.0692248872736068,-0.591298806360816,0.554320229222525,0.678472039744333
"PPGIJJGB_00978",107.777444595003,0.0965191570435935,0.236820712972416,0.40756214197715,0.683595163040617,0.781971031040554
"PPGIJJGB_00979",97.8378419782032,0.489777421706036,0.236873763779412,2.06767272952247,0.0386708079275003,0.0805778188691497
"PPGIJJGB_00980",377.023592191561,-7.26304710536482,0.401564610161789,-18.0868705099251,4.04409542893167e-73,1.17146607457681e-71
"PPGIJJGB_00981",167.325783990666,-10.7377818798551,1.19192213661601,-9.00879474421106,2.0833339572334e-19,1.48445917981647e-18
"PPGIJJGB_00982",353.860350795471,-5.8010585647131,0.268065919119677,-21.640418087326,7.48217840705579e-104,3.7682971250081e-102
"PPGIJJGB_00983",212.277960133585,-10.116518966171,1.18635575873465,-8.52739061760123,1.49685751265414e-17,9.68477736654474e-17
"PPGIJJGB_00984",1761.67628119582,0.170580576812524,0.0689039705208947,2.47562768187352,0.0133002195291058,0.0321409885239895
"PPGIJJGB_00985",1316.61726716884,-0.060345199550142,0.0654590549311276,-0.921877036166103,0.356592718576729,0.486432418815655
"PPGIJJGB_00986",298.977478308283,0.275783264607892,0.126085670686828,2.18726888714327,0.0287229006129296,0.0627402146458866
"PPGIJJGB_00987",1019.07342705172,0.222749136070483,0.0822547695994162,2.70803914660852,0.00676820385449506,0.0175521822604576
"PPGIJJGB_00988",595.71247666053,-1.7179503554795,0.099361720631749,-17.2898611714516,5.60871875346165e-67,1.39650795030011e-65
"PPGIJJGB_00989",1280.3834933631,0.23144708389982,0.0615834859014757,3.75826539390934,0.000171095355444578,0.000576649897589634
"PPGIJJGB_00990",10.3162710772238,-0.464174048880623,0.763617064637571,-0.607862330972043,0.543278784866994,0.669208330886747
"PPGIJJGB_00991",194.366284631389,0.358089657858595,0.170646676314948,2.0984273798436,0.0358674087317242,0.0754100358154658
"PPGIJJGB_00992",825.301002766775,-0.163044719617957,0.0924099145220726,-1.76436392632971,0.0776707275234335,0.143491731714822
"PPGIJJGB_00993",434.151010987704,-3.8212212352157,0.153158611837351,-24.9494376409843,2.16559622070765e-137,2.08650488047311e-135
"PPGIJJGB_00994",285.778657737074,-0.484718901572059,0.137795048608103,-3.51768010874343,0.000435336810368555,0.00139711277592573
"PPGIJJGB_00995",55.0354456579364,-2.03160118584273,0.325648307979659,-6.23863577995201,4.41403390155041e-10,2.09006391577686e-09
"PPGIJJGB_00996",400.359681055093,-2.66297654508482,0.268279285361148,-9.92613552514877,3.20434412974574e-23,2.8233902948376e-22
"PPGIJJGB_00997",132.479797719881,-10.4004634080728,1.18997788719285,-8.74004762610118,2.33012176302733e-18,1.57425299599652e-17
"PPGIJJGB_00998",778.030086761331,-0.00788807449796847,0.0835877637369215,-0.0943687705630559,0.924816222551329,0.951907802761285
"PPGIJJGB_00999",792.326922259493,0.104071255965283,0.0950167341799879,1.09529396967215,0.273387868551411,0.396253402976779
"PPGIJJGB_01000",537.902405366149,0.452517704757952,0.228244273228299,1.98260266668476,0.047411829279301,0.0951193954972791
"PPGIJJGB_01001",583.464189519921,-0.621438096314608,0.1090332174058,-5.69953002488903,1.20138165097295e-08,5.36205788228814e-08
"PPGIJJGB_01002",1438.0940560906,0.17631930795187,0.0633142489803433,2.78482823047637,0.00535560857407034,0.0141792456393547
"PPGIJJGB_01003",1322.41348191946,-0.253790700251854,0.0625527316322632,-4.05722809587031,4.96585781625703e-05,0.000178207950134827
"PPGIJJGB_01004",519.784139976641,-0.0829459275163762,0.110751201068518,-0.748939304640683,0.453893788956444,0.586489000774041
"PPGIJJGB_01005",967.980940223229,-2.00210547215528,0.080610433208589,-24.8368032829522,3.59103873710086e-136,3.31572576725646e-134
"PPGIJJGB_01006",224.351749035597,-1.90023119298449,0.191613262865749,-9.91701286521,3.51106797169515e-23,3.0692412722984e-22
"PPGIJJGB_01007",382.690767343071,0.275774477390637,0.158221024634478,1.74296986148162,0.0813388794671515,0.149087640115143
"PPGIJJGB_01008",1005.43007689072,0.166973547086608,0.0718972006007072,2.32239288444516,0.0202117901522078,0.0464619574453241
"PPGIJJGB_01009",79.1483919609296,-0.888088123233353,0.2811135339387,-3.15917953429809,0.00158213993456416,0.00466847149799492
"PPGIJJGB_01010",907.946801832884,0.160458920974245,0.0771451150416249,2.0799621711325,0.0375290027515401,0.0784938839994458
"PPGIJJGB_01011",0,NA,NA,NA,NA,NA
"PPGIJJGB_01012",696.264852448546,-0.334573079572333,0.0985329659224912,-3.39554459200505,0.000684922159654542,0.00214528269370242
"PPGIJJGB_01013",790.6289520797,-1.72755845328046,0.0951079289953684,-18.1641895847042,9.91603951071928e-74,2.96945183185864e-72
"PPGIJJGB_01014",538.690062409116,-0.0439416701370651,0.100888222521059,-0.43554806536405,0.66316465843089,0.766800356422046
"PPGIJJGB_01015",829.381893468029,-0.0629754870343245,0.0828218384479145,-0.760372967015564,0.447031677375541,0.57998957673548
"PPGIJJGB_01016",426.307043223771,0.0685813375775034,0.134948882677075,0.508202337188777,0.6113114519793,0.724226772299454
"PPGIJJGB_01017",210.449865554494,-0.198620530885811,0.171033314642056,-1.1612973256204,0.245521006737217,0.363623866438361
"PPGIJJGB_01018",865.983768505912,0.15233815405331,0.0786731011654913,1.93634357609549,0.0528256350995737,0.104472652727046
"PPGIJJGB_01019",191.993248487376,-1.45476793628916,0.165134308836232,-8.80960441559053,1.2558825851377e-18,8.62956839896168e-18
"PPGIJJGB_01020",300.035436821282,-0.0216170416350487,0.145243584640654,-0.148833022047282,0.881685393001676,0.924250824887201
"PPGIJJGB_01021",263.231755004308,0.0629121270696231,0.142998119802443,0.439950729118248,0.659972793117931,0.765105785796147
"PPGIJJGB_01022",487.390978186487,0.0196734687592793,0.11213650693004,0.1754421401012,0.860732231021925,0.910951661073503
"PPGIJJGB_01023",168.919507797948,0.0104782713955378,0.203341699479868,0.0515303620572679,0.958902908559844,0.974961617512555
"PPGIJJGB_01024",427.345475725129,0.135223907227429,0.119977023336342,1.12708169837107,0.259707940497755,0.379876433097707
"PPGIJJGB_01025",408.870319397127,-0.199850692435086,0.143937393043936,-1.38845569041314,0.164998328369454,0.267082757974222
"PPGIJJGB_01026",533.229919542392,0.137078857215116,0.100579140424811,1.36289549340095,0.172915449223838,0.276864621011578
"PPGIJJGB_01027",937.479622155128,0.0702295933655519,0.0724149095578716,0.969822289281833,0.332135080612008,0.459432795653064
"PPGIJJGB_01028",1701.41942122723,0.197414414146833,0.0623516501716212,3.16614578128173,0.00154473355700751,0.00456918133937466
"PPGIJJGB_01029",297.095052719535,-0.0559966860228032,0.123976037350273,-0.451673462223947,0.651504238861077,0.757865298328685
"PPGIJJGB_01030",440.734759946382,-2.46876265451848,0.121907469947066,-20.251118783701,3.47263050977612e-91,1.46578080184074e-89
"PPGIJJGB_01031",1154.67327279195,0.1037911856899,0.0667436170850207,1.55507283277271,0.119928724305159,0.205857515925819
"PPGIJJGB_01032",764.332143868656,-0.936886606473757,0.0864812436925872,-10.8334081064339,2.39087537892797e-27,2.49326110103735e-26
"PPGIJJGB_01033",243.046473358952,0.0545033909023563,0.140185812851502,0.388793914260721,0.697428603069547,0.792361847937512
"PPGIJJGB_01034",181.63795062003,-0.0148863675737408,0.174358620663984,-0.0853778695716406,0.93196098643549,0.957009057433293
"PPGIJJGB_01035",328.904779540997,0.143690015255485,0.118944905992068,1.20803841120416,0.227032487848154,0.341434674632854
"PPGIJJGB_01036",953.591067344065,0.220266685759581,0.0873437121311731,2.52183792496457,0.0116743483611328,0.0286811041776833
"PPGIJJGB_01037",31.3012284517061,-0.256793623327213,0.423936778657038,-0.605735657426781,0.544690301936416,0.669830027242563
"PPGIJJGB_01038",1145.69435563155,-0.331035575671257,0.0750981918991205,-4.40803656253053,1.04311938919014e-05,3.95475203840095e-05
"PPGIJJGB_01039",197.773312584863,-10.016286423276,1.18643101440286,-8.44236731987091,3.10974318922756e-17,1.96891168780808e-16
"PPGIJJGB_01040",1003.89268381766,-0.0060423294557992,0.0779885653725196,-0.0774771202282984,0.938243991966868,0.960160870318779
"PPGIJJGB_01041",1110.8740284128,0.0860648292610771,0.0826216423702873,1.04167415209877,0.297562776717715,0.422188359747547
"PPGIJJGB_01042",788.557262026312,-0.145922335140047,0.0923547320793126,-1.58002012300497,0.114102258187438,0.197154467168314
"PPGIJJGB_01043",972.198887102216,0.204763303690898,0.0743947819343349,2.75238798161454,0.00591623828242523,0.0155336303718653
"PPGIJJGB_01044",1207.942981378,0.180252047768018,0.0668391177845439,2.6968047117118,0.00700083137203211,0.018097002400375
"PPGIJJGB_01045",824.627062614069,-0.226781471815343,0.089161810078607,-2.54348214348057,0.0109753666627985,0.0270990668799571
"PPGIJJGB_01046",134.150703671326,0.0404343077010547,0.206285794621965,0.196011110581578,0.84460146969796,0.899973120775358
"PPGIJJGB_01047",636.806617968602,0.0225309452204826,0.096392666425647,0.233741279870725,0.815185838593692,0.879173316957523
"PPGIJJGB_01048",552.170035549817,-0.666441058448215,0.115166075328002,-5.7867827530819,7.17472708307567e-09,3.2414261398768e-08
"PPGIJJGB_01049",838.920308246548,-0.178186674774615,0.0846539727899177,-2.10488260505876,0.035301528235177,0.0745740577398973
"PPGIJJGB_01050",1052.33672910087,0.296972557424332,0.0738538120081193,4.0210863779338,5.79303561747002e-05,0.000206887460569115
"PPGIJJGB_01051",390.877458324893,-0.0138753160847376,0.109787068458806,-0.126383883635111,0.899428058849991,0.935084484359174
"PPGIJJGB_01052",814.65576172687,-0.297136672777556,0.0844632862443491,-3.51793881092846,0.000434912633803508,0.00139676289349069
"PPGIJJGB_01053",706.978184533907,0.329975387049672,0.090796044770942,3.63424847285062,0.000278792087414289,0.000918666566111621
"PPGIJJGB_01054",322.56763716178,-0.682926979436417,0.124335238274748,-5.49262613650468,3.96000523996472e-08,1.72913726340135e-07
"PPGIJJGB_01055",1659.41971713703,-0.996152401531757,0.20686289617191,-4.81551994082071,1.4681710073298e-06,5.89930544377668e-06
"PPGIJJGB_01056",149.254175357309,0.317052358232379,0.196296027578259,1.61517460207379,0.106272888990748,0.186905334923411
"PPGIJJGB_01057",402.922601264795,0.013700809156063,0.130435358096898,0.105039073422752,0.916344804088779,0.946676030704305
"PPGIJJGB_01058",701.664720461219,0.0508677542688678,0.0935297326153199,0.54386720507459,0.586532857979104,0.704284374576914
"PPGIJJGB_01059",1781.51903534498,0.454134633394071,0.0555927899612363,8.16894841418698,3.11089135501132e-16,1.85814966110649e-15
"PPGIJJGB_01060",99.2734467507941,-9.01955172816567,1.19330648463701,-7.55845362803781,4.07889375104287e-14,2.27391913265686e-13
"PPGIJJGB_01061",347.887794280122,-9.96113309375135,1.02635837678765,-9.70531669934653,2.86186149474874e-22,2.36196836959524e-21
"PPGIJJGB_01062",289.608398159745,-1.57631340785072,0.142948487980304,-11.0271429248549,2.82703851683919e-28,3.00466060111062e-27
"PPGIJJGB_01063",65.4336244642754,-2.77645213739249,0.307977561644702,-9.01511175867917,1.96669832941909e-19,1.41042184401059e-18
"PPGIJJGB_01064",505.06763253473,0.128380697480648,0.102070283865003,1.25776761481767,0.20847581105751,0.320376142374093
"PPGIJJGB_01065",582.728948581475,0.297624957078473,0.102176938354157,2.91283886435187,0.00358159364651493,0.00981064464855015
"PPGIJJGB_01066",1042.92551414957,0.17740041823614,0.07362343512077,2.4095645353295,0.0159715710922899,0.0377123085141337
"PPGIJJGB_01067",356.64067101636,-0.150132890529381,0.11786021171604,-1.27382165994319,0.20272662704961,0.314225021335104
"PPGIJJGB_01068",227.191900902191,0.0548064656755355,0.156426271177026,0.350366119854071,0.726063949376556,0.814868428370954
"PPGIJJGB_01069",479.565655570913,0.225176821839965,0.10364122250481,2.17265694477422,0.0298061465541365,0.0645060407210656
"PPGIJJGB_01070",0,NA,NA,NA,NA,NA
"PPGIJJGB_01071",76.8236649301724,-2.27769855542581,0.299975861360165,-7.59293946218924,3.12728674640729e-14,1.75001702778751e-13
"PPGIJJGB_01072",1564.86352277622,0.160598123644733,0.0578280232313879,2.77716779289048,0.00548348629845518,0.0145004840541488
"PPGIJJGB_01073",868.512821023578,0.149885216719549,0.0928597584717829,1.6141030214406,0.106505082134789,0.187165156233698
"PPGIJJGB_01074",383.360124715045,0.28204450755243,0.142129750995013,1.98441568762283,0.04720951861039,0.0948040718084497
"PPGIJJGB_01075",1536.7503238503,0.0903263993436622,0.0615898526070447,1.46657924187548,0.142490550318692,0.236932477445165
"PPGIJJGB_01076",310.348920405524,0.110699043758971,0.154651006399964,0.715799051916139,0.47411543792857,0.606604971391288
"PPGIJJGB_01077",144.440009528475,-0.160717854931972,0.221975358614054,-0.724034667340756,0.469044452125199,0.601332083256836
"PPGIJJGB_01078",319.776678981005,0.0283615965549405,0.122712127651998,0.231123012025117,0.817219238041738,0.880387861692023
"PPGIJJGB_01079",509.499582024227,-0.928547680718437,0.103719263867338,-8.95250936128985,3.47491410780091e-19,2.44666585263136e-18
"PPGIJJGB_01080",13.4815027051557,1.28200609419809,0.598282296402945,2.14281134826469,0.0321282497087625,0.0687553851807028
"PPGIJJGB_01081",148.526144558241,-0.0297373193043972,0.200091078031491,-0.148618916930004,0.881854345235544,0.924250824887201
"PPGIJJGB_01082",587.444062407978,0.334535908579358,0.101154857379847,3.30716603477716,0.000942450136623046,0.00289061522872896
"PPGIJJGB_01083",269.294682967933,-0.023795684191819,0.141371727204476,-0.168319965118637,0.866331568044868,0.91531232118663
"PPGIJJGB_01084",640.107990435776,0.0500872468378557,0.0970681019353605,0.516001094481169,0.605853644799943,0.72007062315724
"PPGIJJGB_01085",438.766394035994,0.0674447552284032,0.126332068020944,0.53386884490185,0.593432278421476,0.710220933822268
"PPGIJJGB_01086",1515.67472141266,-0.326152082656857,0.0625646084001432,-5.21304441915296,1.85766391910483e-07,7.83365032299964e-07
"PPGIJJGB_01087",948.260845347587,0.271813081758386,0.0862187819453796,3.15259709804973,0.00161824992234074,0.00476550409024198
"PPGIJJGB_01088",247.366722185128,0.153980532254255,0.166120438911201,0.926921053565028,0.353967525192325,0.483446555208747
"PPGIJJGB_01089",306.440781674079,-0.132582312623031,0.137569905145303,-0.963745031902112,0.335173771303247,0.462625398447832
"PPGIJJGB_01090",169.042058659793,0.0566511159641827,0.17719205641303,0.319715889701795,0.749183713292735,0.832118941965394
"PPGIJJGB_01091",395.503348417082,-0.463011216494545,0.108559772217154,-4.26503489311287,1.99870963296376e-05,7.37575444903861e-05
"PPGIJJGB_01092",634.368961499463,-0.220317131266989,0.100559527739918,-2.19091254919977,0.0284581214388464,0.0622231841228256
"PPGIJJGB_01093",424.883386283912,-0.0373490749896789,0.122047283091054,-0.306021355361221,0.759588386068557,0.839106611928177
"PPGIJJGB_01094",655.0404986879,-0.0247676109359353,0.0979074388213922,-0.25296965413545,0.800291663144208,0.869200660198941
"PPGIJJGB_01095",550.673029071208,0.118338821786332,0.111476422872918,1.06155919553714,0.28843584619982,0.413169899921655
"PPGIJJGB_01096",627.248005953506,0.0616864096782345,0.0903420292512349,0.682809653375052,0.49472712897745,0.626361268852135
"PPGIJJGB_01097",845.343164980722,0.152424890368162,0.0915095956644391,1.66567111636134,0.0957789379186256,0.171028304937691
"PPGIJJGB_01098",49.6560171923205,0.309053922310589,0.31470193616133,0.982052815055305,0.32607382947288,0.453596739555495
"PPGIJJGB_01099",293.26812696505,0.109381907274084,0.139819587954906,0.782307464025441,0.434033901360627,0.56777988513291
"PPGIJJGB_01100",515.978351471338,0.213259868546022,0.10556671900024,2.02014300118143,0.0433685565720228,0.0886166172094077
"PPGIJJGB_01101",626.555116040061,-0.00516059000460915,0.0954465964858754,-0.0540678263511768,0.95688112558977,0.973799574882631
"PPGIJJGB_01102",555.517851241033,-0.199239800107854,0.0976171315606054,-2.041033135502,0.0412475336333321,0.0849879447061497
"PPGIJJGB_01103",497.926096809354,0.0929252047673735,0.112916172077167,0.822957447617585,0.410532192091606,0.542803900760739
"PPGIJJGB_01104",297.926381030339,-4.09862306210969,0.424429365674885,-9.65678483531051,4.60076747993148e-22,3.76210359244581e-21
"PPGIJJGB_01105",943.841229386017,0.144021236695685,0.0699040115124082,2.06027141475451,0.0393726010516318,0.0817710252393778
"PPGIJJGB_01106",593.133005251653,0.0690156194583287,0.108741791327348,0.634674292338717,0.525640863534766,0.655056624347851
"PPGIJJGB_01107",446.968635760602,0.039144932894876,0.101546104774588,0.385489261077715,0.699874961311358,0.793920099445083
"PPGIJJGB_01108",151.981199245886,-1.06218929804327,0.181326692240468,-5.85787610703575,4.68824181284835e-09,2.1487370956095e-08
"PPGIJJGB_01109",872.512354781955,0.19312769725784,0.0801435019853356,2.40977362448147,0.0159624214311547,0.0377123085141337
"PPGIJJGB_01110",969.62075201686,0.114327082199294,0.0753291798408612,1.51769981354926,0.129090091103379,0.218285877058441
"PPGIJJGB_01111",162.411764510603,-0.111889831879032,0.179821895693462,-0.622225849902993,0.533793370672666,0.66101486974609
"PPGIJJGB_01112",410.585526332552,0.0337484242569929,0.120520297514215,0.280022742667162,0.779460056483515,0.852502539932049
"PPGIJJGB_01113",147.331277617572,0.220571424604576,0.186414534516172,1.18323083109939,0.236717677156978,0.353124451416939
"PPGIJJGB_01114",739.655220646039,0.0676848505221965,0.0887530826556435,0.762619714120911,0.445690223966448,0.578757419460679
"PPGIJJGB_01115",116.610661181343,0.271804280663958,0.21171232832914,1.28383775668177,0.199198729619346,0.309989034295274
"PPGIJJGB_01116",486.073392647311,0.127464678184346,0.105168809556832,1.21200077020426,0.225512085806389,0.340187053878119
"PPGIJJGB_01117",341.962485360506,0.111193634481843,0.131179379061131,0.847645683930444,0.396635324170895,0.527419068924515
"PPGIJJGB_01118",388.669329467453,0.0170963012689255,0.114362372893159,0.149492362185397,0.881165135741967,0.924250824887201
"PPGIJJGB_01119",1294.76532502616,0.214857808482355,0.0672939263849307,3.19282615868389,0.00140887736301493,0.00419351542839635
"PPGIJJGB_01120",680.275378460852,0.170623719953649,0.0903397733499279,1.88868882029119,0.0589335375268292,0.114008484643783
"PPGIJJGB_01121",570.53427576706,0.0167890764492019,0.105314882799624,0.159417890452819,0.873339644613165,0.920047849994188
"PPGIJJGB_01122",617.803206298277,0.277146312999649,0.092673674124218,2.99056140396643,0.0027846513688436,0.0078408988988023
"PPGIJJGB_01123",580.759846937215,0.300368200823236,0.096443983532324,3.11443171281457,0.00184299612014228,0.00536320341724923
"PPGIJJGB_01124",638.042305400392,0.128184721923876,0.104717593085491,1.22409920001911,0.22091480779965,0.335536130283773
"PPGIJJGB_01125",556.626597707577,0.000989354892028087,0.0983412229767515,0.010060429005057,0.991973074425882,0.994666213994459
"PPGIJJGB_01126",493.187931781296,0.131201549918242,0.119551468429372,1.09744825088245,0.272445490726205,0.395764803309912
"PPGIJJGB_01127",590.833872688682,0.203147344866284,0.110140318087314,1.84444123999386,0.0651188618372664,0.123907170260031
"PPGIJJGB_01128",51.5718702697696,-0.869799047701183,0.312199820877839,-2.7860331413884,0.00533574161677206,0.0141435447640752
"PPGIJJGB_01129",441.062411177481,-1.54542517330345,0.142095040888659,-10.87599654174,1.50007515501345e-27,1.57170994965003e-26
"PPGIJJGB_01130",660.844541092858,0.166958860695672,0.0880946869731894,1.89522054543975,0.0580631893391848,0.113065050593703
"PPGIJJGB_01134",108.039314672235,-0.106653012215389,0.209772243843141,-0.508422898384686,0.61115679757529,0.724226772299454
"PPGIJJGB_01135",1137.52899651899,0.0192653423303588,0.0725997112926127,0.265363897284797,0.790729145250269,0.861551744740733
"PPGIJJGB_01136",274.896036075049,-0.00128996140062465,0.136129666300789,-0.00947597563175079,0.992439378494936,0.994777111251216
"PPGIJJGB_01137",0,NA,NA,NA,NA,NA
"PPGIJJGB_01138",747.580083806074,0.0175682415374306,0.0872735028671264,0.201300978650738,0.840463237376007,0.89738414937936
"PPGIJJGB_01139",1917.5538412387,-0.845845718364286,0.0669054207323659,-12.6424093758834,1.23219353009223e-36,1.57834731947073e-35
"PPGIJJGB_01140",1618.15478530713,0.269441248575705,0.0570371500867659,4.72396057947893,2.31295270167337e-06,9.22573928396469e-06
"PPGIJJGB_01141",483.559997350017,0.131308669518526,0.107411997310137,1.22247675126449,0.221527390423865,0.336116167868421
"PPGIJJGB_01142",764.929884459549,0.0524995025448751,0.0821392895746027,0.639152137993506,0.522723964787235,0.652411324116312
"PPGIJJGB_01143",320.332549119813,0.0575654041724614,0.134562563783702,0.427796576951319,0.668799229311386,0.771099518853217
"PPGIJJGB_01144",293.427491638554,0.282411546812537,0.153943826137196,1.8345103788758,0.0665782685744811,0.126183666845196
"PPGIJJGB_01145",376.89472346579,0.222404451869736,0.117542738424294,1.89211562407983,0.0584755770471595,0.113469245828814
"PPGIJJGB_01146",270.432104791617,-0.0123898378568828,0.128967387274504,-0.0960695422208665,0.9234653411781,0.951149986544583
"PPGIJJGB_01147",1610.47477678647,0.208385105012696,0.0539553864123148,3.86217426783425,0.000112382352467828,0.000389428136151221
"PPGIJJGB_01148",1258.91433739262,0.109868737141756,0.0747767353846888,1.46929036921091,0.141754047897978,0.235919617079925
"PPGIJJGB_01149",115.443868825562,-0.0525459906935838,0.209607314613862,-0.250687771991086,0.802055515398728,0.870083611363618
"PPGIJJGB_01150",151.283697584644,0.134128125615724,0.17401990968667,0.77076310324047,0.440847360856436,0.574319665877638
"PPGIJJGB_01151",106.187015579515,-0.218151662930757,0.222780478819963,-0.979222524730516,0.327470041408839,0.454825203235341
"PPGIJJGB_01152",316.308218646769,0.318756514817802,0.119682923219302,2.66334165513091,0.00773688153478243,0.0198207277237894
"PPGIJJGB_01153",614.107063882715,-0.105551807011086,0.107303822321416,-0.983672386757273,0.325276621005819,0.452997491484005
"PPGIJJGB_01154",183.126350923425,-2.24021645827254,0.217575757291521,-10.296259501333,7.32545571377853e-25,6.96704285911298e-24
"PPGIJJGB_01155",82.55433012081,0.377388656713464,0.26142324291641,1.44359259147486,0.148853610116357,0.245613998524086
"PPGIJJGB_01156",393.635534824863,0.178658443878885,0.127094014578331,1.405718785984,0.159807646292668,0.26075649854372
"PPGIJJGB_01157",965.469324306163,0.357412618428921,0.0717817738247615,4.97915556254518,6.3862297406731e-07,2.61345985324683e-06
"PPGIJJGB_01158",209.752154063526,0.374899860552109,0.172622562839859,2.17178944852013,0.0298715479204371,0.064580829455306
"PPGIJJGB_01159",448.714097418794,0.0514182710804051,0.128308056313952,0.400740783997163,0.688610980405026,0.786781094394193
"PPGIJJGB_01160",215.119218602293,0.162604254142465,0.15535325987398,1.04667423312756,0.295249851648516,0.420349290878967
"PPGIJJGB_01161",562.396508356695,0.299612079300646,0.121589532035581,2.46412725079795,0.0137347339800638,0.0331187927092724
"PPGIJJGB_01162",996.826899099155,0.173133041798909,0.0854882889755942,2.02522525451804,0.0428442395810025,0.0876260589861575
"PPGIJJGB_01163",195.447949623257,0.0576255047141336,0.172328066285466,0.334394193332822,0.738082120527554,0.824805839177539
"PPGIJJGB_01164",473.363179890117,-0.0955754568799608,0.111021477325152,-0.860873582145242,0.38930767305004,0.520420989784627
"PPGIJJGB_01165",355.137077243105,0.359866306249296,0.119851134425568,3.00261076354505,0.00267674546030196,0.00757073125721651
"PPGIJJGB_01166",1183.19904867392,-0.0686282545875101,0.0739051347243368,-0.9285992758621,0.353096797295335,0.48285251638782
"PPGIJJGB_01167",1193.01163525497,0.508318536432986,0.0681659674279824,7.45707213750067,8.84662741765386e-14,4.85250652413885e-13
"PPGIJJGB_01168",261.152658746385,-0.0887130337236136,0.13639333922809,-0.650420572043176,0.515420592458918,0.645842257782846
"PPGIJJGB_01169",537.400025824075,0.248805203732866,0.110230639924133,2.25713289793207,0.0239997717790177,0.0535853846471569
